data_registro,hora,tipo_crime,bairro,municipio,ano,dia_semana,mes,periodo_dia,mortes_intervencao_policial,prisoes_realizadas,apreensoes_armas,apreensoes_drogas_kg,policiais_envolvidos,tipo_operacao
2024-12-27,10:47,roubo_transporte,Sarandi,Porto Alegre,2024,domingo,12,manhã,0.0,0.0,0.0,0.0,0.0,Nenhuma
2024-12-27,16:24,roubo_pedestres,Anchieta,Porto Alegre,2024,sábado,12,tarde,0.0,2.0,0.0,1.53,14.0,Patrulha Maria da Penha
2024-12-27,01:30,roubo_estabelecimentos,Mário Quintana,Porto Alegre,2024,quinta,12,madrugada,0.0,0.0,0.0,0.0,0.0,Nenhuma
2024-12-27,01:08,roubo_pedestres,Menino Deus,Porto Alegre,2024,domingo,12,madrugada,0.0,0.0,0.0,0.0,0.0,Nenhuma
2024-12-27,08:36,roubo_veiculos,Farroupilha,Porto Alegre,2024,sábado,12,manhã,0.0,0.0,0.0,3.64,6.0,Operação Saturação
2024-12-28,20:36,roubo_veiculos,Vila Nova,Porto Alegre,2024,domingo,12,noite,0.0,1.0,0.0,2.85,21.0,Operação Integrada
2024-12-28,04:54,furto_celulares,Nonoai,Porto Alegre,2024,terça,12,madrugada,0.0,0.0,0.0,0.0,0.0,Nenhuma
2024-12-28,15:25,roubo_pedestres,Vila Jardim,Porto Alegre,2024,segunda,12,tarde,0.0,0.0,1.0,0.26,21.0,Patrulha Maria da Penha
2024-12-28,14:54,roubo_pedestres,Humaitá,Porto Alegre,2024,sábado,12,tarde,0.0,2.0,0.0,1.73,18.0,Patrulha Maria da Penha
2024-12-28,18:30,roubo_pedestres,Vila Jardim,Porto Alegre,2024,sábado,12,noite,0.0,0.0,1.0,0.26,21.0,Patrulha Maria da Penha
2024-12-28,23:41,roubo_pedestres,Anchieta,Porto Alegre,2024,terça,12,noite,0.0,0.0,2.0,1.04,20.0,Operação Integrada
2024-12-28,08:52,roubo_pedestres,Higienópolis,Porto Alegre,2024,terça,12,manhã,0.0,0.0,0.0,0.0,0.0,Nenhuma
2024-12-28,21:00,roubo_pedestres,Ipanema,Porto Alegre,2024,quinta,12,noite,0.0,0.0,0.0,0.0,0.0,Nenhuma
2024-12-28,07:56,roubo_pedestres,Sarandi,Porto Alegre,2024,terça,12,manhã,0.0,4.0,1.0,13.16,5.0,Ronda Ostensiva
2024-12-28,13:58,furto_celulares,Jardim Carvalho,Porto Alegre,2024,quinta,12,tarde,0.0,0.0,0.0,0.0,0.0,Nenhuma
2024-12-28,10:41,roubo_pedestres,Sarandi,Porto Alegre,2024,sexta,12,manhã,0.0,4.0,1.0,13.16,5.0,Ronda Ostensiva
2024-12-28,16:24,furto_celulares,Serraria,Porto Alegre,2024,sábado,12,tarde,0.0,0.0,0.0,0.0,0.0,Nenhuma
2024-12-28,18:22,roubo_pedestres,Centro Histórico,Porto Alegre,2024,sexta,12,noite,0.0,2.0,2.0,5.67,19.0,Operação Anti-Drogas
2024-12-28,09:19,roubo_pedestres,Centro Histórico,Porto Alegre,2024,domingo,12,manhã,0.0,2.0,2.0,5.67,19.0,Operação Anti-Drogas
2024-12-28,01:48,furto_celulares,Restinga,Porto Alegre,2024,quinta,12,madrugada,0.0,0.0,0.0,0.0,0.0,Nenhuma
2024-12-28,06:18,roubo_pedestres,Rubem Berta,Porto Alegre,2024,segunda,12,manhã,0.0,0.0,0.0,0.0,0.0,Nenhuma
2024-12-28,12:44,roubo_pedestres,Menino Deus,Porto Alegre,2024,sábado,12,tarde,0.0,0.0,0.0,0.0,0.0,Nenhuma
2024-12-28,05:43,roubo_pedestres,Sarandi,Porto Alegre,2024,sábado,12,madrugada,0.0,4.0,1.0,13.16,5.0,Ronda Ostensiva
2024-12-28,01:03,roubo_pedestres,Restinga,Porto Alegre,2024,sexta,12,madrugada,0.0,0.0,0.0,0.0,0.0,Nenhuma
2024-12-28,17:06,roubo_estabelecimentos,Serraria,Porto Alegre,2024,quinta,12,tarde,0.0,0.0,0.0,0.0,0.0,Nenhuma
2024-12-28,13:35,roubo_pedestres,Partenon,Porto Alegre,2024,quarta,12,tarde,0.0,0.0,0.0,0.0,0.0,Nenhuma
2024-12-28,06:47,roubo_veiculos,Humaitá,Porto Alegre,2024,quinta,12,manhã,0.0,2.0,0.0,1.73,18.0,Patrulha Maria da Penha
2024-12-28,12:53,roubo_pedestres,Farroupilha,Porto Alegre,2024,terça,12,tarde,0.0,0.0,0.0,0.0,0.0,Nenhuma
2024-12-28,15:50,roubo_estabelecimentos,Anchieta,Porto Alegre,2024,sábado,12,tarde,0.0,0.0,2.0,1.04,20.0,Operação Integrada
2024-12-28,07:39,furto_celulares,Centro Histórico,Porto Alegre,2024,domingo,12,manhã,0.0,2.0,2.0,5.67,19.0,Operação Anti-Drogas
2024-12-28,07:09,roubo_veiculos,Sarandi,Porto Alegre,2024,sábado,12,manhã,0.0,4.0,1.0,13.16,5.0,Ronda Ostensiva
2024-12-28,19:24,roubo_pedestres,Lomba do Pinheiro,Porto Alegre,2024,quinta,12,noite,0.0,0.0,0.0,0.0,0.0,Nenhuma
2024-12-28,23:49,roubo_pedestres,Rubem Berta,Porto Alegre,2024,domingo,12,noite,0.0,0.0,0.0,0.0,0.0,Nenhuma
2024-12-28,22:58,roubo_veiculos,Hípica,Porto Alegre,2024,sábado,12,noite,0.0,0.0,0.0,0.0,0.0,Nenhuma
2024-12-28,11:05,roubo_estabelecimentos,Sarandi,Porto Alegre,2024,sábado,12,manhã,0.0,4.0,1.0,13.16,5.0,Ronda Ostensiva
2024-12-28,11:23,roubo_pedestres,Cidade Baixa,Porto Alegre,2024,sexta,12,manhã,0.0,0.0,0.0,0.0,0.0,Nenhuma
2024-12-28,10:16,roubo_pedestres,Auxiliadora,Porto Alegre,2024,domingo,12,manhã,0.0,0.0,0.0,0.0,0.0,Nenhuma
2024-12-28,05:32,roubo_pedestres,Humaitá,Porto Alegre,2024,sexta,12,madrugada,0.0,2.0,0.0,1.73,18.0,Patrulha Maria da Penha
2024-12-28,01:57,roubo_pedestres,Sarandi,Porto Alegre,2024,quinta,12,madrugada,0.0,4.0,1.0,13.16,5.0,Ronda Ostensiva
2024-12-28,06:06,furto_celulares,Centro Histórico,Porto Alegre,2024,quinta,12,manhã,0.0,2.0,2.0,5.67,19.0,Operação Anti-Drogas
2024-12-28,14:03,furto_celulares,Vila Nova,Porto Alegre,2024,sexta,12,tarde,0.0,1.0,0.0,2.85,21.0,Operação Integrada
2024-12-28,15:35,furto_celulares,Centro Histórico,Porto Alegre,2024,quarta,12,tarde,0.0,2.0,2.0,5.67,19.0,Operação Anti-Drogas
2024-12-28,05:19,furto_celulares,Partenon,Porto Alegre,2024,quinta,12,madrugada,0.0,0.0,0.0,0.0,0.0,Nenhuma
2024-12-28,20:57,roubo_veiculos,Mário Quintana,Porto Alegre,2024,sábado,12,noite,0.0,0.0,0.0,0.0,0.0,Nenhuma
2024-12-28,10:26,roubo_pedestres,Vila Jardim,Porto Alegre,2024,quarta,12,manhã,0.0,0.0,1.0,0.26,21.0,Patrulha Maria da Penha
2024-12-28,18:58,roubo_pedestres,Cristal,Porto Alegre,2024,domingo,12,noite,0.0,0.0,0.0,0.0,0.0,Nenhuma
2024-12-28,06:35,furto_celulares,Centro Histórico,Porto Alegre,2024,sábado,12,manhã,0.0,2.0,2.0,5.67,19.0,Operação Anti-Drogas
2024-12-28,09:11,roubo_pedestres,Centro Histórico,Porto Alegre,2024,segunda,12,manhã,0.0,2.0,2.0,5.67,19.0,Operação Anti-Drogas
2024-12-28,01:45,furto_celulares,Partenon,Porto Alegre,2024,terça,12,madrugada,0.0,0.0,0.0,0.0,0.0,Nenhuma
2024-12-28,02:19,furto_celulares,Cristal,Porto Alegre,2024,sexta,12,madrugada,0.0,0.0,0.0,0.0,0.0,Nenhuma
2024-12-28,09:23,roubo_veiculos,Camaquã,Porto Alegre,2024,domingo,12,manhã,0.0,1.0,1.0,1.37,23.0,Operação Cerco
2024-12-28,13:00,furto_celulares,Humaitá,Porto Alegre,2024,quarta,12,tarde,0.0,2.0,0.0,1.73,18.0,Patrulha Maria da Penha
2024-12-28,06:37,roubo_pedestres,Cristal,Porto Alegre,2024,sábado,12,manhã,0.0,0.0,0.0,0.0,0.0,Nenhuma
2024-12-28,07:38,roubo_pedestres,Lomba do Pinheiro,Porto Alegre,2024,quinta,12,manhã,0.0,0.0,0.0,0.0,0.0,Nenhuma
2024-12-28,11:08,roubo_veiculos,Chácara das Pedras,Porto Alegre,2024,sábado,12,manhã,0.0,0.0,0.0,0.0,0.0,Nenhuma
2024-12-28,10:35,roubo_veiculos,Partenon,Porto Alegre,2024,quarta,12,manhã,0.0,0.0,0.0,0.0,0.0,Nenhuma
2024-12-28,02:03,furto_celulares,Cristal,Porto Alegre,2024,terça,12,madrugada,0.0,0.0,0.0,0.0,0.0,Nenhuma
2024-12-28,07:30,roubo_pedestres,Navegantes,Porto Alegre,2024,sexta,12,manhã,0.0,0.0,0.0,0.57,10.0,Operação Anti-Drogas
2024-12-28,20:01,roubo_pedestres,Partenon,Porto Alegre,2024,sexta,12,noite,0.0,0.0,0.0,0.0,0.0,Nenhuma
2024-12-29,22:23,roubo_pedestres,Ipanema,Porto Alegre,2024,domingo,12,noite,0.0,5.0,0.0,5.77,17.0,Operação Cerco
2024-12-29,17:31,furto_celulares,Rubem Berta,Porto Alegre,2024,sábado,12,tarde,0.0,0.0,0.0,0.0,0.0,Nenhuma
2024-12-29,10:39,roubo_pedestres,Rubem Berta,Porto Alegre,2024,domingo,12,manhã,0.0,0.0,0.0,0.0,0.0,Nenhuma
2024-12-29,10:40,roubo_pedestres,Navegantes,Porto Alegre,2024,quinta,12,manhã,0.0,0.0,0.0,0.0,0.0,Nenhuma
2024-12-29,11:34,roubo_veiculos,Partenon,Porto Alegre,2024,sábado,12,manhã,0.0,0.0,0.0,0.0,0.0,Nenhuma
2024-12-29,09:11,roubo_pedestres,Lomba do Pinheiro,Porto Alegre,2024,sábado,12,manhã,0.0,0.0,0.0,0.05,9.0,Operação Agro-Hórus
2024-12-29,09:19,furto_celulares,Jardim Carvalho,Porto Alegre,2024,domingo,12,manhã,0.0,0.0,0.0,0.0,0.0,Nenhuma
2024-12-29,17:40,furto_celulares,Menino Deus,Porto Alegre,2024,quarta,12,tarde,0.0,0.0,0.0,0.0,0.0,Nenhuma
2024-12-29,22:03,roubo_pedestres,Camaquã,Porto Alegre,2024,domingo,12,noite,0.0,0.0,0.0,0.0,0.0,Nenhuma
2024-12-29,08:30,roubo_pedestres,Ipanema,Porto Alegre,2024,quinta,12,manhã,0.0,5.0,0.0,5.77,17.0,Operação Cerco
2024-12-29,16:46,roubo_veiculos,Cidade Baixa,Porto Alegre,2024,segunda,12,tarde,0.0,0.0,0.0,0.0,3.0,Monitoramento Agressor
2024-12-29,07:25,roubo_pedestres,Serraria,Porto Alegre,2024,domingo,12,manhã,0.0,0.0,0.0,0.0,0.0,Nenhuma
2024-12-29,03:34,furto_celulares,Moinhos de Vento,Porto Alegre,2024,sábado,12,madrugada,0.0,0.0,0.0,0.0,0.0,Nenhuma
2024-12-29,16:46,furto_celulares,Petrópolis,Porto Alegre,2024,sábado,12,tarde,0.0,0.0,0.0,0.0,0.0,Nenhuma
2024-12-29,03:59,furto_celulares,Menino Deus,Porto Alegre,2024,quarta,12,madrugada,0.0,0.0,0.0,0.0,0.0,Nenhuma
2024-12-29,12:18,roubo_estabelecimentos,Centro Histórico,Porto Alegre,2024,terça,12,tarde,0.0,0.0,1.0,6.49,4.0,Operação Integrada
2024-12-29,17:33,roubo_veiculos,Cavalhada,Porto Alegre,2024,sexta,12,tarde,0.0,0.0,0.0,0.0,0.0,Nenhuma
2024-12-29,15:17,roubo_pedestres,Navegantes,Porto Alegre,2024,domingo,12,tarde,0.0,0.0,0.0,0.0,0.0,Nenhuma
2024-12-29,23:23,roubo_pedestres,Navegantes,Porto Alegre,2024,quinta,12,noite,0.0,0.0,0.0,0.0,0.0,Nenhuma
2024-12-29,22:33,roubo_pedestres,Centro Histórico,Porto Alegre,2024,quarta,12,noite,0.0,0.0,1.0,6.49,4.0,Operação Integrada
2024-12-29,21:33,furto_celulares,Lomba do Pinheiro,Porto Alegre,2024,quarta,12,noite,0.0,0.0,0.0,0.05,9.0,Operação Agro-Hórus
2024-12-29,16:42,roubo_pedestres,Nonoai,Porto Alegre,2024,sexta,12,tarde,0.0,0.0,0.0,0.0,0.0,Nenhuma
2024-12-29,15:55,roubo_estabelecimentos,Centro Histórico,Porto Alegre,2024,terça,12,tarde,0.0,0.0,1.0,6.49,4.0,Operação Integrada
2024-12-29,15:16,roubo_pedestres,Restinga,Porto Alegre,2024,segunda,12,tarde,0.0,0.0,0.0,0.0,0.0,Nenhuma
2024-12-29,00:53,roubo_estabelecimentos,Anchieta,Porto Alegre,2024,segunda,12,madrugada,0.0,0.0,0.0,0.0,0.0,Nenhuma
2024-12-29,15:33,roubo_pedestres,Hípica,Porto Alegre,2024,sábado,12,tarde,0.0,0.0,0.0,0.0,0.0,Nenhuma
2024-12-29,11:46,roubo_transporte,Rubem Berta,Porto Alegre,2024,sábado,12,manhã,0.0,0.0,0.0,0.0,0.0,Nenhuma
2024-12-29,09:04,roubo_pedestres,Rubem Berta,Porto Alegre,2024,sexta,12,manhã,0.0,0.0,0.0,0.0,0.0,Nenhuma
2024-12-29,17:00,furto_celulares,Sarandi,Porto Alegre,2024,quarta,12,tarde,0.0,0.0,0.0,0.0,0.0,Nenhuma
2024-12-29,08:31,furto_celulares,Cristal,Porto Alegre,2024,terça,12,manhã,0.0,0.0,0.0,0.0,0.0,Nenhuma
2024-12-29,02:46,furto_celulares,Rubem Berta,Porto Alegre,2024,sábado,12,madrugada,0.0,0.0,0.0,0.0,0.0,Nenhuma
2024-12-29,17:24,roubo_pedestres,Vila Jardim,Porto Alegre,2024,sábado,12,tarde,0.0,0.0,0.0,0.0,0.0,Nenhuma
2024-12-29,01:54,roubo_pedestres,Auxiliadora,Porto Alegre,2024,sábado,12,madrugada,0.0,0.0,0.0,0.0,0.0,Nenhuma
2024-12-29,09:51,furto_celulares,Cavalhada,Porto Alegre,2024,quarta,12,manhã,0.0,0.0,0.0,0.0,0.0,Nenhuma
2024-12-29,15:21,furto_celulares,Vila Jardim,Porto Alegre,2024,quarta,12,tarde,0.0,0.0,0.0,0.0,0.0,Nenhuma
2024-12-29,17:01,furto_celulares,Santana,Porto Alegre,2024,sábado,12,tarde,0.0,0.0,0.0,0.0,0.0,Nenhuma
2024-12-29,06:31,roubo_pedestres,Menino Deus,Porto Alegre,2024,segunda,12,manhã,0.0,0.0,0.0,0.0,0.0,Nenhuma
2024-12-29,20:39,furto_celulares,Higienópolis,Porto Alegre,2024,domingo,12,noite,0.0,0.0,0.0,0.0,0.0,Nenhuma
2024-12-29,22:17,furto_celulares,Centro Histórico,Porto Alegre,2024,domingo,12,noite,0.0,0.0,1.0,6.49,4.0,Operação Integrada
2024-12-29,06:39,roubo_pedestres,Sarandi,Porto Alegre,2024,quinta,12,manhã,0.0,0.0,0.0,0.0,0.0,Nenhuma
2024-12-29,12:29,furto_celulares,Humaitá,Porto Alegre,2024,domingo,12,tarde,0.0,0.0,0.0,0.0,0.0,Nenhuma
2024-12-29,11:55,furto_celulares,Partenon,Porto Alegre,2024,domingo,12,manhã,0.0,0.0,0.0,0.0,0.0,Nenhuma
2024-12-29,01:27,furto_celulares,Humaitá,Porto Alegre,2024,domingo,12,madrugada,0.0,0.0,0.0,0.0,0.0,Nenhuma
2024-12-29,15:13,furto_celulares,Restinga,Porto Alegre,2024,segunda,12,tarde,0.0,0.0,0.0,0.0,0.0,Nenhuma
2024-12-29,18:19,roubo_pedestres,Farroupilha,Porto Alegre,2024,sábado,12,noite,0.0,0.0,0.0,0.0,0.0,Nenhuma
2024-12-29,15:08,roubo_veiculos,Três Figueiras,Porto Alegre,2024,sábado,12,tarde,0.0,0.0,0.0,0.0,0.0,Nenhuma
2024-12-29,17:07,roubo_pedestres,Rubem Berta,Porto Alegre,2024,quarta,12,tarde,0.0,0.0,0.0,0.0,0.0,Nenhuma
2024-12-30,03:26,roubo_pedestres,Camaquã,Porto Alegre,2024,quinta,12,madrugada,0.0,0.0,0.0,0.0,0.0,Nenhuma
2024-12-30,20:44,roubo_pedestres,Anchieta,Porto Alegre,2024,domingo,12,noite,0.0,0.0,0.0,0.0,0.0,Nenhuma
2024-12-30,17:27,furto_celulares,Camaquã,Porto Alegre,2024,domingo,12,tarde,0.0,0.0,0.0,0.0,0.0,Nenhuma
2024-12-30,06:24,roubo_pedestres,Menino Deus,Porto Alegre,2024,quinta,12,manhã,0.0,0.0,0.0,0.0,0.0,Nenhuma
2024-12-30,13:16,roubo_veiculos,Santana,Porto Alegre,2024,quarta,12,tarde,0.0,2.0,0.0,4.06,22.0,Operação Saturação
2024-12-30,07:35,furto_celulares,Cristal,Porto Alegre,2024,terça,12,manhã,0.0,2.0,1.0,0.02,9.0,Operação Agro-Hórus
2024-12-30,15:23,roubo_pedestres,Serraria,Porto Alegre,2024,segunda,12,tarde,0.0,0.0,0.0,0.0,0.0,Nenhuma
2024-12-30,02:30,furto_celulares,Mário Quintana,Porto Alegre,2024,terça,12,madrugada,0.0,0.0,0.0,0.0,0.0,Nenhuma
2024-12-30,13:01,roubo_pedestres,Centro Histórico,Porto Alegre,2024,segunda,12,tarde,0.0,0.0,0.0,0.0,0.0,Nenhuma
2024-12-30,16:11,furto_celulares,Rubem Berta,Porto Alegre,2024,quarta,12,tarde,0.0,0.0,0.0,0.0,0.0,Nenhuma
2024-12-30,15:03,furto_celulares,Vila Nova,Porto Alegre,2024,sexta,12,tarde,0.0,0.0,0.0,0.0,0.0,Nenhuma
2024-12-30,04:25,roubo_pedestres,Cavalhada,Porto Alegre,2024,domingo,12,madrugada,0.0,0.0,0.0,0.0,0.0,Nenhuma
2024-12-30,23:14,roubo_pedestres,Cristal,Porto Alegre,2024,domingo,12,noite,0.0,2.0,1.0,0.02,9.0,Operação Agro-Hórus
2024-12-30,18:02,furto_celulares,Partenon,Porto Alegre,2024,terça,12,noite,0.0,0.0,0.0,0.0,0.0,Nenhuma
2024-12-30,02:25,roubo_pedestres,Menino Deus,Porto Alegre,2024,sábado,12,madrugada,0.0,0.0,0.0,0.0,0.0,Nenhuma
2024-12-30,04:38,roubo_pedestres,Camaquã,Porto Alegre,2024,sexta,12,madrugada,0.0,0.0,0.0,0.0,0.0,Nenhuma
2024-12-30,23:11,roubo_pedestres,Lomba do Pinheiro,Porto Alegre,2024,segunda,12,noite,0.0,0.0,0.0,0.0,0.0,Nenhuma
2024-12-30,06:15,furto_celulares,Hípica,Porto Alegre,2024,quarta,12,manhã,0.0,0.0,0.0,0.0,0.0,Nenhuma
2024-12-30,10:54,roubo_pedestres,Menino Deus,Porto Alegre,2024,segunda,12,manhã,0.0,0.0,0.0,0.0,0.0,Nenhuma
2024-12-30,09:28,roubo_veiculos,Farroupilha,Porto Alegre,2024,domingo,12,manhã,0.0,0.0,0.0,0.0,0.0,Nenhuma
2024-12-30,19:09,roubo_veiculos,Rubem Berta,Porto Alegre,2024,sábado,12,noite,0.0,0.0,0.0,0.0,0.0,Nenhuma
2024-12-30,14:06,furto_celulares,Lomba do Pinheiro,Porto Alegre,2024,quarta,12,tarde,0.0,0.0,0.0,0.0,0.0,Nenhuma
2024-12-30,15:54,roubo_pedestres,Restinga,Porto Alegre,2024,domingo,12,tarde,0.0,1.0,0.0,2.28,10.0,Ronda Ostensiva
2024-12-30,10:56,roubo_pedestres,Santana,Porto Alegre,2024,terça,12,manhã,0.0,2.0,0.0,4.06,22.0,Operação Saturação
2024-12-30,05:53,roubo_pedestres,Vila Jardim,Porto Alegre,2024,sábado,12,madrugada,0.0,0.0,0.0,0.0,0.0,Nenhuma
2024-12-30,20:29,roubo_pedestres,Rubem Berta,Porto Alegre,2024,sábado,12,noite,0.0,0.0,0.0,0.0,0.0,Nenhuma
2024-12-30,13:39,roubo_pedestres,Sarandi,Porto Alegre,2024,sexta,12,tarde,0.0,0.0,0.0,0.0,0.0,Nenhuma
2024-12-30,13:41,roubo_pedestres,Partenon,Porto Alegre,2024,sábado,12,tarde,0.0,0.0,0.0,0.0,0.0,Nenhuma
2024-12-30,07:24,roubo_pedestres,Higienópolis,Porto Alegre,2024,segunda,12,manhã,0.0,0.0,0.0,0.0,0.0,Nenhuma
2024-12-30,13:33,roubo_pedestres,Serraria,Porto Alegre,2024,quinta,12,tarde,0.0,0.0,0.0,0.0,0.0,Nenhuma
2024-12-30,09:35,roubo_estabelecimentos,Partenon,Porto Alegre,2024,domingo,12,manhã,0.0,0.0,0.0,0.0,0.0,Nenhuma
2024-12-30,10:41,furto_celulares,Moinhos de Vento,Porto Alegre,2024,segunda,12,manhã,0.0,0.0,0.0,0.0,0.0,Nenhuma
2024-12-30,04:22,roubo_pedestres,Lomba do Pinheiro,Porto Alegre,2024,domingo,12,madrugada,0.0,0.0,0.0,0.0,0.0,Nenhuma
2024-12-30,06:47,roubo_pedestres,Cristal,Porto Alegre,2024,domingo,12,manhã,0.0,2.0,1.0,0.02,9.0,Operação Agro-Hórus
2024-12-30,17:47,furto_celulares,Restinga,Porto Alegre,2024,quarta,12,tarde,0.0,1.0,0.0,2.28,10.0,Ronda Ostensiva
2024-12-30,21:51,roubo_estabelecimentos,Hípica,Porto Alegre,2024,domingo,12,noite,0.0,0.0,0.0,0.0,0.0,Nenhuma
2024-12-30,11:02,roubo_pedestres,Santana,Porto Alegre,2024,terça,12,manhã,0.0,2.0,0.0,4.06,22.0,Operação Saturação
2024-12-30,18:39,roubo_pedestres,Restinga,Porto Alegre,2024,sexta,12,noite,0.0,1.0,0.0,2.28,10.0,Ronda Ostensiva
2024-12-30,15:01,furto_celulares,Moinhos de Vento,Porto Alegre,2024,domingo,12,tarde,0.0,0.0,0.0,0.0,0.0,Nenhuma
2024-12-30,14:08,furto_celulares,Farroupilha,Porto Alegre,2024,domingo,12,tarde,0.0,0.0,0.0,0.0,0.0,Nenhuma
2024-12-30,17:44,roubo_pedestres,Menino Deus,Porto Alegre,2024,domingo,12,tarde,0.0,0.0,0.0,0.0,0.0,Nenhuma
2024-12-30,21:46,roubo_pedestres,Rubem Berta,Porto Alegre,2024,terça,12,noite,0.0,0.0,0.0,0.0,0.0,Nenhuma
2024-12-30,22:20,furto_celulares,Jardim Carvalho,Porto Alegre,2024,terça,12,noite,0.0,0.0,0.0,0.0,0.0,Nenhuma
2024-12-30,01:46,roubo_pedestres,Auxiliadora,Porto Alegre,2024,sábado,12,madrugada,0.0,0.0,0.0,0.0,0.0,Nenhuma
2024-12-30,07:51,furto_celulares,Farroupilha,Porto Alegre,2024,segunda,12,manhã,0.0,0.0,0.0,0.0,0.0,Nenhuma
2024-12-30,09:23,roubo_pedestres,Partenon,Porto Alegre,2024,quinta,12,manhã,0.0,0.0,0.0,0.0,0.0,Nenhuma
2024-12-30,03:55,roubo_veiculos,Cidade Baixa,Porto Alegre,2024,sexta,12,madrugada,0.0,0.0,0.0,0.0,0.0,Nenhuma
2024-12-30,18:43,roubo_pedestres,Partenon,Porto Alegre,2024,quinta,12,noite,0.0,0.0,0.0,0.0,0.0,Nenhuma
2024-12-30,18:42,furto_celulares,Rubem Berta,Porto Alegre,2024,sábado,12,noite,0.0,0.0,0.0,0.0,0.0,Nenhuma
2024-12-31,16:37,roubo_pedestres,Sarandi,Porto Alegre,2024,sexta,12,tarde,0.0,0.0,0.0,0.0,0.0,Nenhuma
2024-12-31,16:10,roubo_pedestres,Restinga,Porto Alegre,2024,quarta,12,tarde,0.0,0.0,0.0,0.0,0.0,Nenhuma
2024-12-31,20:37,roubo_pedestres,Camaquã,Porto Alegre,2024,sábado,12,noite,0.0,0.0,0.0,0.0,0.0,Nenhuma
2024-12-31,23:22,roubo_pedestres,Auxiliadora,Porto Alegre,2024,segunda,12,noite,0.0,0.0,0.0,0.0,0.0,Nenhuma
2024-12-31,10:03,roubo_transporte,Higienópolis,Porto Alegre,2024,terça,12,manhã,0.0,0.0,0.0,0.0,0.0,Nenhuma
2024-12-31,16:55,roubo_pedestres,Mário Quintana,Porto Alegre,2024,terça,12,tarde,0.0,0.0,0.0,8.17,23.0,Operação Saturação
2024-12-31,03:31,roubo_pedestres,Anchieta,Porto Alegre,2024,terça,12,madrugada,0.0,0.0,0.0,0.0,0.0,Nenhuma
2024-12-31,19:15,roubo_pedestres,Rubem Berta,Porto Alegre,2024,sábado,12,noite,0.0,0.0,0.0,0.0,0.0,Nenhuma
2024-12-31,01:31,roubo_pedestres,Centro Histórico,Porto Alegre,2024,segunda,12,madrugada,0.0,0.0,0.0,0.0,0.0,Nenhuma
2024-12-31,03:53,roubo_pedestres,Cidade Baixa,Porto Alegre,2024,sábado,12,madrugada,0.0,1.0,0.0,0.56,17.0,Ronda Ostensiva
2024-12-31,12:52,furto_celulares,Rubem Berta,Porto Alegre,2024,sábado,12,tarde,0.0,0.0,0.0,0.0,0.0,Nenhuma
2024-12-31,04:59,furto_celulares,Restinga,Porto Alegre,2024,domingo,12,madrugada,0.0,0.0,0.0,0.0,0.0,Nenhuma
2024-12-31,22:51,roubo_pedestres,Vila Nova,Porto Alegre,2024,quarta,12,noite,0.0,0.0,0.0,0.0,0.0,Nenhuma
2024-12-31,22:32,roubo_pedestres,Lomba do Pinheiro,Porto Alegre,2024,domingo,12,noite,0.0,0.0,0.0,0.0,0.0,Nenhuma
2024-12-31,12:25,furto_celulares,Cristal,Porto Alegre,2024,domingo,12,tarde,0.0,0.0,0.0,0.0,0.0,Nenhuma
2024-12-31,08:12,roubo_pedestres,Camaquã,Porto Alegre,2024,quinta,12,manhã,0.0,0.0,0.0,0.0,0.0,Nenhuma
2024-12-31,06:55,roubo_pedestres,Sarandi,Porto Alegre,2024,domingo,12,manhã,0.0,0.0,0.0,0.0,0.0,Nenhuma
2024-12-31,18:08,roubo_pedestres,Jardim Carvalho,Porto Alegre,2024,domingo,12,noite,0.0,0.0,0.0,0.0,0.0,Nenhuma
2024-12-31,23:31,roubo_pedestres,Lomba do Pinheiro,Porto Alegre,2024,sexta,12,noite,0.0,0.0,0.0,0.0,0.0,Nenhuma
2024-12-31,20:19,furto_celulares,Farroupilha,Porto Alegre,2024,quarta,12,noite,0.0,0.0,0.0,0.0,0.0,Nenhuma
2024-12-31,16:20,furto_celulares,Santana,Porto Alegre,2024,sexta,12,tarde,0.0,0.0,0.0,0.0,0.0,Nenhuma
2024-12-31,09:13,furto_celulares,Três Figueiras,Porto Alegre,2024,domingo,12,manhã,0.0,0.0,0.0,0.0,0.0,Nenhuma
2024-12-31,20:34,furto_celulares,Mário Quintana,Porto Alegre,2024,segunda,12,noite,0.0,0.0,0.0,8.17,23.0,Operação Saturação
2024-12-31,16:03,roubo_pedestres,Petrópolis,Porto Alegre,2024,segunda,12,tarde,0.0,0.0,0.0,0.0,0.0,Nenhuma
2024-12-31,14:22,roubo_pedestres,Cidade Baixa,Porto Alegre,2024,quarta,12,tarde,0.0,1.0,0.0,0.56,17.0,Ronda Ostensiva
2024-12-31,12:17,furto_celulares,Santana,Porto Alegre,2024,domingo,12,tarde,0.0,0.0,0.0,0.0,0.0,Nenhuma
2024-12-31,08:09,roubo_pedestres,Higienópolis,Porto Alegre,2024,quarta,12,manhã,0.0,0.0,0.0,0.0,0.0,Nenhuma
2024-12-31,23:13,roubo_pedestres,Cidade Baixa,Porto Alegre,2024,segunda,12,noite,0.0,1.0,0.0,0.56,17.0,Ronda Ostensiva
2024-12-31,17:30,furto_celulares,Anchieta,Porto Alegre,2024,quinta,12,tarde,0.0,0.0,0.0,0.0,0.0,Nenhuma
